Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
dblp,Patterns,small_sparse_4v_18,4,4,1,0.0199876,4.76646,96615211,20.8,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_18,4,4,4,0.0195513,1.29006,96615211,21.3,3.69,92.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_18,4,4,16,0.0195785,0.362378,96615211,23.1,13.15,82.1,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_18,4,4,32,0.0204103,0.203608,96615211,24.3,23.40,73.1,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_18,4,4,64,0.0171619,0.141937,96615211,31.4,33.58,52.4,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_19,4,6,1,0.0193719,1.15946,16713192,20.8,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_19,4,6,4,0.0190553,0.296114,16713192,21.1,3.91,97.7,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_19,4,6,16,0.0191555,0.0941475,16713192,22.9,12.31,76.9,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_19,4,6,32,0.0190903,0.0631819,16713192,24.3,18.35,57.3,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_19,4,6,64,0.0199479,0.0544442,16713192,27.0,21.29,33.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_20,4,4,1,0.0197577,4.78017,96615211,20.7,1.00,100.0,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_20,4,4,4,0.0203684,1.28853,96615211,21.3,3.70,92.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_20,4,4,16,0.0199725,0.356433,96615211,22.4,13.41,83.8,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_20,4,4,32,0.0189184,0.206686,96615211,25.3,23.12,72.2,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_sparse_4v_20,4,4,64,0.0194213,0.134542,96615211,34.3,35.52,55.5,SUCCESS,GraphMini-O  pattern worked!
dblp,Patterns,small_dense_8v_1,8,9,1,N/A,N/A,N/A,N/A,N/A,N/A,CODEGEN_FAILED,Code generation crashed with exit code 134
dblp,Patterns,small_dense_8v_2,8,10,1,N/A,N/A,N/A,N/A,N/A,N/A,CODEGEN_FAILED,Code generation crashed with exit code 1
dblp,Patterns,small_dense_8v_3,8,10,1,N/A,N/A,N/A,N/A,N/A,N/A,CODEGEN_FAILED,Code generation crashed with exit code 1
dblp,Patterns,small_dense_8v_4,8,10,1,N/A,N/A,N/A,N/A,N/A,N/A,CODEGEN_FAILED,Code generation crashed with exit code 134
dblp,Patterns,small_dense_8v_5,8,10,1,N/A,N/A,N/A,N/A,N/A,N/A,CODEGEN_FAILED,Code generation crashed with exit code 134
dblp,Patterns,small_dense_8v_6,8,8,1,N/A,N/A,N/A,N/A,N/A,N/A,CODEGEN_FAILED,Code generation crashed with exit code 134
dblp,Patterns,small_dense_8v_7,8,10,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
dblp,Patterns,small_dense_8v_8,8,13,1,N/A,N/A,N/A,N/A,N/A,N/A,CODEGEN_FAILED,Code generation crashed with exit code 134
dblp,Patterns,small_dense_8v_9,8,28,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
dblp,Patterns,small_dense_8v_10,8,9,1,N/A,N/A,N/A,N/A,N/A,N/A,CODEGEN_FAILED,Code generation crashed with exit code 134
dblp,Patterns,small_dense_8v_11,8,7,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
dblp,Patterns,small_dense_8v_12,8,8,1,N/A,N/A,N/A,N/A,N/A,N/A,CODEGEN_FAILED,Code generation crashed with exit code 134
dblp,Patterns,small_dense_8v_13,8,9,1,N/A,N/A,N/A,N/A,N/A,N/A,CODEGEN_FAILED,Code generation crashed with exit code 134
dblp,Patterns,small_dense_8v_14,8,9,1,N/A,N/A,N/A,N/A,N/A,N/A,CODEGEN_FAILED,Code generation crashed with exit code 134
dblp,Patterns,small_dense_8v_15,8,19,1,N/A,N/A,N/A,N/A,N/A,N/A,CODEGEN_FAILED,Code generation crashed with exit code 1
dblp,Patterns,small_dense_8v_16,8,11,1,N/A,N/A,N/A,N/A,N/A,N/A,CODEGEN_FAILED,Code generation crashed with exit code 134
dblp,Patterns,small_dense_8v_17,8,9,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
