Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
enron,37K_nodes_184K_edges,house,4,2,0.0011475,0.25013,5809356,2.32253e+07,6592.0,.7222,36.100,0.180664,calculated
enron,37K_nodes_184K_edges,house,4,4,0.00179062,0.276767,5809356,2.09901e+07,6528.0,.6527,16.300,0.180664,calculated
enron,37K_nodes_184K_edges,house,4,8,0.00195129,0.251748,5809356,2.30761e+07,6560.0,.7176,8.900,0.180664,calculated
enron,37K_nodes_184K_edges,house,4,16,0.00181642,0.307097,5809356,1.8917e+07,6592.0,.5882,3.600,0.180664,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.00183133,0.281998,5809356,2.06007e+07,6528.0,1.000,100.00,0.281998,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00206725,0.272146,5809356,2.13465e+07,6560.0,1.0362,51.800,0.281998,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.00185275,0.270635,5809356,2.14657e+07,6576.0,1.0419,26.000,0.281998,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00181533,0.30758,5809356,1.88873e+07,6448.0,.9168,11.400,0.281998,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00194796,0.307758,5809356,1.88764e+07,6544.0,.9162,5.700,0.281998,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.0218127,0.0445239,2224385,4.99594e+07,19120.0,1.000,100.00,0.0445239,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.010449,0.0494503,2224385,4.49822e+07,19088.0,.9003,45.000,0.0445239,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.00651421,0.0431591,2224385,5.15392e+07,18896.0,1.0316,25.700,0.0445239,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.0100505,0.0514492,2224385,4.32346e+07,19008.0,.8653,10.800,0.0445239,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.00924296,0.050098,2224385,4.44007e+07,18864.0,.8887,5.500,0.0445239,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.0139641,0.497121,252893,,19584.0,1.000,100.00,0.497121,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.0148792,0.507484,252893,,19520.0,.9795,48.900,0.497121,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.0101636,0.601857,252893,,19472.0,.8259,20.600,0.497121,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.0101835,0.587195,252893,,19568.0,.8466,10.500,0.497121,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.00966996,0.658568,252893,,19568.0,.7548,4.700,0.497121,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.0134481,0.655962,252893,,19504.0,1.000,100.00,0.655962,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.0145454,0.66246,252893,,19568.0,.9901,49.500,0.655962,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.0124215,0.597635,252893,,19472.0,1.0975,27.400,0.655962,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.0952833,0.730876,252893,,19312.0,.8975,11.200,0.655962,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.0104162,0.587078,252893,,19504.0,1.1173,6.900,0.655962,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.0176642,1.67542,258570802,1.54332e+08,20352.0,1.000,100.00,1.67542,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.0109635,1.72187,258570802,1.50169e+08,20496.0,.9730,48.600,1.67542,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.0123387,1.68518,258570802,1.53438e+08,20400.0,.9942,24.800,1.67542,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.0128076,4.36472,258570802,5.92411e+07,19888.0,.3838,4.700,1.67542,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.0159795,4.39273,258570802,5.88633e+07,19824.0,.3814,2.300,1.67542,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.0142322,0.460516,16713192,3.62923e+07,19728.0,1.000,100.00,0.460516,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.016202,0.457955,16713192,3.64953e+07,19600.0,1.0055,50.200,0.460516,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.016257,0.424054,16713192,3.94129e+07,19408.0,1.0859,27.100,0.460516,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.0104581,0.545999,16713192,3.06103e+07,19568.0,.8434,10.500,0.460516,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.0144803,0.565373,16713192,2.95613e+07,19712.0,.8145,5.000,0.460516,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.0153208,4.5695,262663639,5.74819e+07,19696.0,1.000,100.00,4.5695,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.00811775,3.68749,262663639,7.1231e+07,20352.0,1.2391,61.900,4.5695,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.0118064,2.88368,262663639,9.10862e+07,20704.0,1.5846,39.600,4.5695,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.0123052,2.48294,262663639,1.05787e+08,20816.0,1.8403,23.000,4.5695,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.00953767,2.59145,262663639,1.01358e+08,20896.0,1.7632,11.000,4.5695,calculated
dblp,317K_nodes_1M_edges,house,4,1,0.0100722,2.59141,262663639,1.01359e+08,20992.0,1.000,100.00,2.59141,baseline
dblp,317K_nodes_1M_edges,house,4,2,0.0114705,2.70345,262663639,9.71588e+07,21200.0,.9585,47.900,2.59141,calculated
dblp,317K_nodes_1M_edges,house,4,4,0.011315,2.6849,262663639,9.78298e+07,20912.0,.9651,24.100,2.59141,calculated
dblp,317K_nodes_1M_edges,house,4,8,0.0124572,2.68823,262663639,9.77088e+07,20144.0,.9639,12.000,2.59141,calculated
dblp,317K_nodes_1M_edges,house,4,16,0.0103617,2.8184,262663639,9.31961e+07,19808.0,.9194,5.700,2.59141,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.0147615,2.44088,262663639,1.0761e+08,20752.0,1.000,100.00,2.44088,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.014257,3.24573,262663639,8.09259e+07,20656.0,.7520,37.600,2.44088,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.0126853,2.72001,262663639,9.65672e+07,20800.0,.8973,22.400,2.44088,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.0112071,2.79165,262663639,9.40891e+07,20992.0,.8743,10.900,2.44088,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.0112596,2.84196,262663639,9.24235e+07,21104.0,.8588,5.300,2.44088,calculated
