Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
enron,37K_nodes_184K_edges,4star,4,1,0.00101879,0.171168,5809356,3.39395e+07,6512.0,1.000,100.00,0.171168,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00104242,0.188424,5809356,3.08312e+07,6480.0,.9084,45.400,0.171168,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00104625,0.172654,5809356,3.36474e+07,6544.0,.9913,24.700,0.171168,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.00103546,0.174716,5809356,3.32503e+07,6576.0,.9796,12.200,0.171168,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00104408,0.169653,5809356,3.42425e+07,6528.0,1.0089,6.300,0.171168,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.001067,0.17431,5809356,3.33278e+07,6560.0,1.000,100.00,0.17431,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00104729,0.413536,5809356,1.4048e+07,6560.0,.4215,21.000,0.17431,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00100138,0.190646,5809356,3.0472e+07,6608.0,.9143,22.800,0.17431,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00105679,0.201323,5809356,2.88559e+07,6576.0,.8658,10.800,0.17431,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.00102558,0.165662,5809356,3.50675e+07,6528.0,1.0522,6.500,0.17431,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00103612,0.192086,5809356,3.02436e+07,6480.0,1.000,100.00,0.192086,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.00104246,0.191997,5809356,3.02576e+07,6480.0,1.0004,50.000,0.192086,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.0010805,0.194677,5809356,2.9841e+07,6560.0,.9866,24.600,0.192086,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.00105842,0.198707,5809356,2.92357e+07,6656.0,.9666,12.000,0.192086,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.00182887,0.318484,5809356,1.82407e+07,6560.0,.6031,3.700,0.192086,calculated
enron,37K_nodes_184K_edges,house,4,1,0.00103796,0.281849,5809356,2.06116e+07,6528.0,1.000,100.00,0.281849,baseline
