Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
enron,37K_nodes_184K_edges,4cycle,4,16,0.00100696,0.0187781,727044,3.87176e+07,5520.0,.9733,6.000,0.0182784,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00108979,0.0176227,727044,4.12561e+07,5504.0,1.000,100.00,0.0176227,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00104004,0.0187989,727044,3.86749e+07,5536.0,.9374,46.800,0.0176227,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00101329,0.0187452,727044,3.87857e+07,5488.0,.9401,23.500,0.0176227,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.000994958,0.0174955,727044,4.15561e+07,5488.0,1.0072,12.500,0.0176227,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.000992875,0.0185188,727044,3.92597e+07,5488.0,.9516,5.900,0.0176227,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00148138,0.0189501,727044,3.83662e+07,5792.0,1.000,100.00,0.0189501,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00101471,0.019312,727044,3.76473e+07,5520.0,.9812,49.000,0.0189501,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00132308,0.0208025,727044,3.49498e+07,5552.0,.9109,22.700,0.0189501,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00137529,0.0196339,727044,3.703e+07,5520.0,.9651,12.000,0.0189501,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.00127529,0.0211437,727044,3.43859e+07,5520.0,.8962,5.600,0.0189501,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00115617,0.0212579,727044,3.42011e+07,5536.0,1.000,100.00,0.0212579,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.00125967,0.020267,727044,3.58734e+07,5504.0,1.0488,52.400,0.0212579,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.00129204,0.0197942,727044,3.67302e+07,5552.0,1.0739,26.800,0.0212579,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.0012435,0.0201307,727044,3.61161e+07,5568.0,1.0559,13.100,0.0212579,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.00128612,0.0201498,727044,3.60819e+07,5520.0,1.0549,6.500,0.0212579,calculated
enron,37K_nodes_184K_edges,house,4,1,0.00117263,0.0193487,727044,3.75758e+07,5648.0,1.000,100.00,0.0193487,baseline
enron,37K_nodes_184K_edges,house,4,2,0.00129317,0.0224853,727044,3.23341e+07,5488.0,.8605,43.000,0.0193487,calculated
enron,37K_nodes_184K_edges,house,4,4,0.00158608,0.0241451,727044,3.01114e+07,5536.0,.8013,20.000,0.0193487,calculated
enron,37K_nodes_184K_edges,house,4,8,0.00160371,0.0248057,727044,2.93096e+07,5536.0,.7800,9.700,0.0193487,calculated
enron,37K_nodes_184K_edges,house,4,16,0.00132183,0.025052,727044,2.90214e+07,5520.0,.7723,4.800,0.0193487,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.00164121,0.0260977,727044,2.78585e+07,5520.0,1.000,100.00,0.0260977,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00169542,0.0338521,727044,2.14771e+07,5552.0,.7709,38.500,0.0260977,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.00173829,0.0322515,727044,2.2543e+07,5488.0,.8091,20.200,0.0260977,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00273692,0.0364785,727044,1.99308e+07,5744.0,.7154,8.900,0.0260977,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00171813,0.0255408,727044,2.8466e+07,5520.0,1.0218,6.300,0.0260977,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.0207387,0.0625407,2224385,3.5567e+07,18976.0,1.000,100.00,0.0625407,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.0104866,0.0769959,2224385,2.88897e+07,19056.0,.8122,40.600,0.0625407,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.010225,0.0867574,2224385,2.56391e+07,19024.0,.7208,18.000,0.0625407,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.0125532,0.0820439,2224385,2.71121e+07,19120.0,.7622,9.500,0.0625407,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.0110566,0.0787988,2224385,2.82287e+07,19040.0,.7936,4.900,0.0625407,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.0105588,0.0745744,2224385,2.98277e+07,18880.0,1.000,100.00,0.0745744,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.00995808,0.114358,2224385,1.9451e+07,19104.0,.6521,32.600,0.0745744,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.0148805,0.108603,2224385,2.04819e+07,18976.0,.6866,17.100,0.0745744,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.0112535,0.0771783,2224385,2.88214e+07,18880.0,.9662,12.000,0.0745744,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.0110328,0.0718252,2224385,3.09694e+07,18976.0,1.0382,6.400,0.0745744,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.0104958,0.075464,2224385,2.94761e+07,18944.0,1.000,100.00,0.075464,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.010274,0.0794209,2224385,2.80075e+07,19072.0,.9501,47.500,0.075464,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.0104956,0.0759988,2224385,2.92687e+07,18944.0,.9929,24.800,0.075464,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.0109502,0.0701859,2224385,3.16928e+07,19136.0,1.0752,13.400,0.075464,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.00996175,0.0734203,2224385,3.02966e+07,19072.0,1.0278,6.400,0.075464,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.00977367,0.0804202,2224385,2.76595e+07,18976.0,1.000,100.00,0.0804202,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.00997312,0.0865701,2224385,2.56946e+07,19104.0,.9289,46.400,0.0804202,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.0113547,0.0741272,2224385,3.00077e+07,19104.0,1.0848,27.100,0.0804202,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.0105601,0.0768246,2224385,2.89541e+07,19040.0,1.0468,13.000,0.0804202,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.00994829,0.071236,2224385,3.12256e+07,19056.0,1.1289,7.000,0.0804202,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.00968183,0.0802114,2224385,2.77315e+07,18912.0,1.000,100.00,0.0802114,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.0104868,0.0773482,2224385,2.87581e+07,19136.0,1.0370,51.800,0.0802114,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.00919246,0.0953031,2224385,2.33401e+07,19008.0,.8416,21.000,0.0802114,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.0105857,0.0791746,2224385,2.80947e+07,19040.0,1.0130,12.600,0.0802114,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.0105958,0.0838723,2224385,2.65211e+07,18992.0,.9563,5.900,0.0802114,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.00963896,0.0780128,2224385,2.85131e+07,18976.0,1.000,100.00,0.0780128,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.0107559,0.0819695,2224385,2.71367e+07,19088.0,.9517,47.500,0.0780128,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.0112127,0.0695549,2224385,3.19803e+07,18912.0,1.1216,28.000,0.0780128,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.00998267,0.0706493,2224385,3.14849e+07,19072.0,1.1042,13.800,0.0780128,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.0107016,0.0763106,2224385,2.91491e+07,18960.0,1.0223,6.300,0.0780128,calculated
dblp,317K_nodes_1M_edges,house,4,1,0.0103261,0.0730022,2224385,3.04701e+07,18864.0,1.000,100.00,0.0730022,baseline
dblp,317K_nodes_1M_edges,house,4,2,0.010693,0.104235,2224385,2.13402e+07,18976.0,.7003,35.000,0.0730022,calculated
dblp,317K_nodes_1M_edges,house,4,4,0.0118837,0.234722,2224385,9.47668e+06,19088.0,.3110,7.700,0.0730022,calculated
dblp,317K_nodes_1M_edges,house,4,8,0.0113424,0.0884969,2224385,2.51352e+07,18928.0,.8249,10.300,0.0730022,calculated
dblp,317K_nodes_1M_edges,house,4,16,0.00959104,0.12335,2224385,1.80332e+07,19088.0,.5918,3.600,0.0730022,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.0116174,0.0710696,2224385,3.12987e+07,19056.0,1.000,100.00,0.0710696,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.009743,0.0959207,2224385,2.31898e+07,19088.0,.7409,37.000,0.0710696,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.0382858,0.11899,2224385,1.86939e+07,19072.0,.5972,14.900,0.0710696,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.0126351,0.0695569,2224385,3.19794e+07,18896.0,1.0217,12.700,0.0710696,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.00946988,0.0657555,2224385,3.38281e+07,18928.0,1.0808,6.700,0.0710696,calculated
